time,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,weather_code,latitude,longitude
2025-05-29 17:00:00,25.3,34.0,0.0,11.2,3.0,45.764,4.8357
2025-05-29 16:00:00,28.4,33.0,0.0,21.1,1.0,43.2965,5.3698
2025-05-29 16:00:00,27.9,44.0,0.0,6.9,0.0,44.8378,-0.5792
2025-05-29 16:00:00,25.1,44.0,0.0,13.6,3.0,48.8566,2.3522
2025-05-29 16:00:00,25.1,33.0,0.0,10.9,3.0,45.764,4.8357
2025-05-29 15:00:00,24.4,46.0,0.0,11.2,3.0,48.8566,2.3522
2025-05-29 15:00:00,26.8,47.0,0.0,6.8,0.0,44.8378,-0.5792
2025-05-29 15:00:00,28.5,32.0,0.0,22.7,3.0,43.2965,5.3698
2025-05-29 15:00:00,24.2,43.0,0.0,8.8,1.0,45.764,4.8357
2025-05-29 14:00:00,28.3,32.0,0.0,18.4,2.0,43.2965,5.3698
2025-05-29 14:00:00,25.3,53.0,0.0,7.2,1.0,44.8378,-0.5792
2025-05-29 14:00:00,23.7,48.0,0.0,11.4,3.0,48.8566,2.3522
2025-05-29 14:00:00,23.2,47.0,0.0,7.6,1.0,45.764,4.8357
2025-05-29 13:00:00,23.9,57.0,0.0,6.1,1.0,44.8378,-0.5792
2025-05-29 13:00:00,22.7,49.0,0.0,11.1,3.0,48.8566,2.3522
2025-05-29 13:00:00,22.7,48.0,0.0,10.1,2.0,45.764,4.8357
2025-05-29 13:00:00,27.5,35.0,0.0,21.7,1.0,43.2965,5.3698
2025-05-29 12:00:00,26.1,40.0,0.0,21.2,3.0,43.2965,5.3698
2025-05-29 12:00:00,21.0,51.0,0.0,9.4,3.0,48.8566,2.3522
2025-05-29 12:00:00,21.6,53.0,0.0,8.3,2.0,45.764,4.8357
2025-05-29 12:00:00,22.1,64.0,0.0,6.5,1.0,44.8378,-0.5792
2025-05-29 11:00:00,20.6,56.0,0.0,8.0,2.0,45.764,4.8357
2025-05-29 11:00:00,19.6,48.0,0.0,8.6,1.0,48.8566,2.3522
2025-05-29 11:00:00,24.7,42.0,0.0,24.1,3.0,43.2965,5.3698
2025-05-29 11:00:00,20.0,72.0,0.0,7.2,0.0,44.8378,-0.5792
2025-05-29 10:00:00,19.3,64.0,0.0,8.1,2.0,45.764,4.8357
2025-05-29 10:00:00,23.1,47.0,0.0,21.1,3.0,43.2965,5.3698
2025-05-29 10:00:00,16.9,61.0,0.0,7.4,1.0,48.8566,2.3522
2025-05-29 10:00:00,17.9,79.0,0.0,6.9,1.0,44.8378,-0.5792
2025-05-29 09:00:00,16.4,85.0,0.0,7.0,1.0,44.8378,-0.5792
2025-05-29 09:00:00,21.8,52.0,0.0,24.3,3.0,43.2965,5.3698
2025-05-29 09:00:00,18.2,73.0,0.0,7.2,1.0,45.764,4.8357
2025-05-29 09:00:00,15.0,73.0,0.0,5.4,2.0,48.8566,2.3522
2025-05-29 08:00:00,17.1,78.0,0.0,4.8,2.0,45.764,4.8357
2025-05-29 08:00:00,15.0,92.0,0.0,3.6,1.0,44.8378,-0.5792
2025-05-29 08:00:00,21.1,56.0,0.0,19.6,3.0,43.2965,5.3698
2025-05-29 08:00:00,13.7,79.0,0.0,3.7,1.0,48.8566,2.3522
2025-05-29 07:00:00,16.9,77.0,0.0,4.0,3.0,45.764,4.8357
2025-05-29 07:00:00,12.9,80.0,0.0,3.7,1.0,48.8566,2.3522
2025-05-29 07:00:00,14.6,97.0,0.0,2.8,2.0,44.8378,-0.5792
2025-05-29 07:00:00,20.6,58.0,0.0,19.4,3.0,43.2965,5.3698
2025-05-29 06:00:00,16.6,78.0,0.0,5.4,3.0,45.764,4.8357
2025-05-29 06:00:00,14.9,95.0,0.0,2.5,1.0,44.8378,-0.5792
2025-05-29 06:00:00,12.7,80.0,0.0,3.1,3.0,48.8566,2.3522
2025-05-29 06:00:00,20.7,56.0,0.0,19.9,3.0,43.2965,5.3698
2025-05-29 05:00:00,12.8,80.0,0.0,2.5,3.0,48.8566,2.3522
2025-05-29 05:00:00,16.8,77.0,0.0,6.2,2.0,45.764,4.8357
2025-05-29 05:00:00,21.3,53.0,0.0,16.4,3.0,43.2965,5.3698
2025-05-29 05:00:00,14.9,95.0,0.0,1.9,1.0,44.8378,-0.5792
2025-05-29 04:00:00,15.3,93.0,0.0,1.5,1.0,44.8378,-0.5792
2025-05-29 04:00:00,13.6,77.0,0.0,3.3,2.0,48.8566,2.3522
2025-05-29 04:00:00,17.3,74.0,0.0,3.3,3.0,45.764,4.8357
2025-05-29 04:00:00,21.4,53.0,0.0,21.2,3.0,43.2965,5.3698
2025-05-29 03:00:00,17.4,77.0,0.0,3.3,3.0,45.764,4.8357
2025-05-29 03:00:00,22.2,51.0,0.0,17.4,3.0,43.2965,5.3698
2025-05-29 03:00:00,15.6,92.0,0.0,1.5,0.0,44.8378,-0.5792
2025-05-29 03:00:00,13.8,75.0,0.0,2.6,3.0,48.8566,2.3522
2025-05-29 02:00:00,14.2,71.0,0.0,3.6,0.0,48.8566,2.3522
2025-05-29 02:00:00,15.9,90.0,0.0,2.8,1.0,44.8378,-0.5792
2025-05-29 02:00:00,23.5,47.0,0.0,19.7,3.0,43.2965,5.3698
2025-05-29 02:00:00,17.9,76.0,0.0,3.2,3.0,45.764,4.8357
2025-05-29 01:00:00,16.4,89.0,0.0,3.6,2.0,44.8378,-0.5792
2025-05-29 01:00:00,15.1,68.0,0.0,5.2,0.0,48.8566,2.3522
2025-05-29 01:00:00,24.3,44.0,0.0,16.0,3.0,43.2965,5.3698
2025-05-29 01:00:00,18.3,67.0,0.0,2.5,3.0,45.764,4.8357
2025-05-29 00:00:00,17.0,85.0,0.0,5.0,1.0,44.8378,-0.5792
2025-05-29 00:00:00,15.9,63.0,0.0,6.3,1.0,48.8566,2.3522
2025-05-29 00:00:00,25.1,42.0,0.0,16.6,3.0,43.2965,5.3698
2025-05-29 00:00:00,18.4,66.0,0.0,3.5,3.0,45.764,4.8357
2025-05-28 23:00:00,18.8,65.0,0.0,5.6,3.0,45.764,4.8357
2025-05-28 23:00:00,18.0,79.0,0.0,6.7,1.0,44.8378,-0.5792
2025-05-28 23:00:00,22.4,60.0,0.0,7.6,3.0,43.2965,5.3698
2025-05-28 23:00:00,16.8,59.0,0.0,9.3,1.0,48.8566,2.3522
2025-05-28 22:00:00,19.5,62.0,0.0,6.1,3.0,45.764,4.8357
2025-05-28 22:00:00,22.1,61.0,0.0,3.6,3.0,43.2965,5.3698
2025-05-28 22:00:00,17.9,57.0,0.0,13.1,2.0,48.8566,2.3522
2025-05-28 22:00:00,19.1,74.0,0.0,7.4,2.0,44.8378,-0.5792
2025-05-28 21:00:00,20.7,53.0,0.0,6.4,3.0,45.764,4.8357
2025-05-28 21:00:00,20.3,67.0,0.0,10.5,1.0,44.8378,-0.5792
2025-05-28 21:00:00,20.3,71.0,0.0,7.7,3.0,43.2965,5.3698
2025-05-28 21:00:00,18.9,53.0,0.0,13.0,3.0,48.8566,2.3522
2025-05-28 20:00:00,20.0,73.0,0.0,8.2,3.0,43.2965,5.3698
2025-05-28 20:00:00,19.7,53.0,0.0,14.9,2.0,48.8566,2.3522
2025-05-28 20:00:00,21.5,60.0,0.0,11.7,2.0,44.8378,-0.5792
2025-05-28 20:00:00,21.5,49.0,0.0,12.4,3.0,45.764,4.8357
2025-05-28 19:00:00,22.5,58.0,0.0,12.5,2.0,44.8378,-0.5792
2025-05-28 19:00:00,21.0,50.0,0.0,17.5,2.0,48.8566,2.3522
2025-05-28 19:00:00,22.7,51.0,0.0,9.7,3.0,45.764,4.8357
2025-05-28 19:00:00,21.7,62.0,0.0,18.3,3.0,43.2965,5.3698
2025-05-28 18:00:00,23.2,47.0,0.0,8.2,3.0,45.764,4.8357
2025-05-28 18:00:00,21.9,47.0,0.0,19.9,3.0,48.8566,2.3522
2025-05-28 18:00:00,22.7,56.0,0.0,23.2,3.0,43.2965,5.3698
2025-05-28 18:00:00,23.4,51.0,0.0,13.4,1.0,44.8378,-0.5792
2025-05-28 17:00:00,22.4,57.0,0.0,26.9,3.0,43.2965,5.3698
2025-05-28 17:00:00,23.9,50.0,0.0,13.2,2.0,44.8378,-0.5792
2025-05-28 17:00:00,23.5,48.0,0.0,10.2,3.0,45.764,4.8357
